KabKota,Tahun,Pengeluaran Konsumsi Rumah Tangga,Pengeluaran Konsumsi LNPRT,Pengeluaran Konsumsi Pemerintah,Pembentukan Modal Tetap Bruto,Perubahan Inventori,Net Ekspor,PDRB,"A Pertanian, Kehutanan, dan Perikanan",B Pertambangan dan Penggalian,C Industri Pengolahan,D Pengadaan Listrik dan Gas,"E Pengadaan Air; Pengelolaan Sampah, Limbah, dan Daur Ulang",F Konstruksi,G Perdagangan Besar dan Eceran; Reparasi Mobil dan Sepeda Motor,H Transportasi dan Pergudangan,I Penyediaan Akomodasi dan Makan Minum,J Informasi dan Komunikasi,K Jasa Keuangan dan Asuransi,L Real Estat,"M,N Jasa Perusahaan","O Administrasi Pemerintahan, Pertahanan, dan Jaminan Sosial Wajib",P Jasa Pendidikan,Q Jasa Kesehatan dan Kegiatan Sosial,"R,S,T,U Jasa Lainnya",Produk Domestik Bruto
Muna,2028,6591.729189145612,113.75310565067277,1561.5852573031814,2932.7557145742453,-8.159687984529768,-1463.5484400471748,10996.36938835272,2824.8969878909807,908.8751501870928,384.78925091631464,3.617600546329352,35.80193690848068,1204.618064615727,1565.8690803217562,269.8312526297257,44.03608016920131,107.00717188419321,234.20106082362042,187.2153547573626,8.028211296085194,1061.6071795222779,711.479995281876,154.85153024707353,217.2878138597374,10996.36938835272
Muna Barat,2028,3280.9348558345737,50.742142240242835,541.2417913017697,1700.5338687297315,72.56877095406963,-1785.090397483767,3549.040280109501,1489.7502344527572,359.3006006412309,97.84973344523775,1.0254382793062962,0.6513573641227496,703.0039181181551,421.71208730359666,43.348461717086494,5.4873171866804595,43.16760591051955,30.543779997773868,53.27610273261077,0.49594300787243545,179.30171181795333,183.48711442446313,42.38999173603587,51.08917437191427,3549.040280109501
Musi Banyuasin,2028,50033.594723335955,1342.371908990042,4887.220339205585,27536.377297041105,28.081233083185083,-6068.221773353177,83129.39793304581,17771.680919656177,34670.54146024858,29413.558468311676,56.386344319710894,16.13838536367188,15423.884699019978,5337.469401847953,235.06377302283994,207.65550594222404,360.0191434536975,3343.0691156099833,1346.7495879261683,42.54074645449836,3752.196498973684,2403.5903665819005,444.55081944788265,417.4082970867146,83129.39793304581
Ngada,2028,2997.261520931363,152.96766049312927,855.4162198582944,1195.307216833747,130.41961925975033,-593.2243426839831,4941.414105787662,1613.827005326876,78.40207221590498,65.200126694012,2.6022057877954783,4.420820106854201,604.2619226569474,434.78364112998145,210.35765249202805,21.7358138446081,198.06212056565238,313.1296560271124,78.18607218846547,1.219696728220543,830.7131649857556,76.58448789065099,75.39608163662561,28.465223530910688,4941.414105787662
Nias Selatan,2028,7800.3499977563315,299.42224327595176,2426.335145889339,2334.7493163219533,226.1097643855935,-3025.8550507539685,10582.35462700662,4362.921542294456,479.9899670492644,16.514953830441645,5.093692956523711,2.597432959445672,1416.9740244963666,857.4012254043572,358.0976387007197,213.1252680016436,80.23912854416245,138.88919313619297,481.98086365616854,2.6332594848973696,830.6597377088343,226.8273652262794,89.44776717388936,11.724479486305624,10582.35462700662
Penajam Paser Utara,2028,6151.848333592909,84.25725923676052,2427.9981764937143,21266.329313781345,71.13636785137112,-4583.03584577381,24047.862799541457,2989.3465448388374,4268.222597472876,2187.4011552116417,14.017023697952412,13.471285336865861,13426.511518296076,1494.484354927356,287.30842687558714,74.60466493292091,194.69771731196334,139.42544748378563,157.76603157708246,2.4530965479752633,530.0804738950047,492.7832910646188,5.086161365149913,149.36005437568207,24047.862799541457
Pulau Morotai,2028,1328.904399901419,12.510540039997933,473.90858085894934,742.7220905945709,-3.587499757096566,-208.3781703932179,2257.4992750775305,961.8570388736588,4.845975044171262,65.24446184649352,2.4296467751099415,0.2875932133198194,226.37308661815598,420.62009746453316,40.43006700800904,2.4695933520045164,28.06291835649584,41.12894757400932,2.2187231298260004,2.080078646750094,182.64954190984838,72.06070497401232,39.276650741989215,11.394545557123566,2257.4992750775305
Rote Ndao,2028,2396.881413281318,180.32936978795624,1038.6286072819687,1363.6235165918356,84.1154604729325,-772.1486730772007,3890.2318679335417,2098.741523986378,31.35080009493555,52.22489142218605,2.5010973017513227,3.6248797915277025,205.277784874389,318.1641887680411,152.20142258928144,8.306553825255406,167.4621731557817,36.77304643609246,40.63909155167896,1.8066003508572104,448.2047492206598,486.4880790620974,155.97090399835236,4.142458416132633,3890.2318679335417
Sabu Raijua,2028,1274.5216521941002,62.305104469378385,430.830353830087,859.8308010568932,42.399165061039184,-612.9066356800147,1809.5538548827574,685.9657919949846,13.196059494544544,30.43455946998301,0.660696636592392,0.12234105520374687,289.62638708206407,295.03624421321365,93.69561791327449,14.997195189820019,13.556997452533457,7.425884821847726,134.9060079683208,0.5144636576366098,274.72371569963434,29.90304840734585,21.295595399174072,4.06402100860721,1809.5538548827574
Sambas,2028,15412.66016241032,365.7172226615129,2427.558318040285,7158.695855455665,289.9314269379612,2583.6333447619036,27738.357076910994,9075.397543253484,510.1500435326561,4738.584029058315,14.03533819348628,16.510064841325057,3392.1197943405255,4519.584197222895,723.3638883169291,657.0983734458318,1505.118504991333,797.2421042245637,1259.422170030146,109.72187611186203,1820.8458361078103,1495.2912228091604,832.6942351468618,217.66996453444455,27738.357076910994
Samosir,2028,3755.7365261658792,156.549042021594,1044.1851527111965,880.6512453338385,174.1476229702233,-62.461995141941344,6388.115402414891,3302.682852039461,37.53677023537387,34.11849860216529,3.1390636203648734,3.0040763917754285,782.3746680942903,830.1834093178846,235.33705617068253,317.549916178452,59.41457669671176,54.85743517421682,134.67968946381004,5.629530659814069,569.4757794280996,59.02609143200647,41.503756961751094,4.972743958117295,6388.115402414891
Sanggau,2028,15506.632141147293,366.8958115128285,2476.1597543539733,7579.261819475072,88.05770125411402,-1474.5846540947946,28013.817722903474,8919.062681457011,2248.87500985331,4748.421484965739,11.936131417060569,8.734035721000948,1702.5264701685828,3278.5006345420875,485.67073088135953,398.62002651934876,1337.3502984379534,454.0297887551941,738.6714817722722,85.4055650071782,1607.1336676752983,575.8233710442984,805.9194496568605,123.73491472023768,28013.817722903474
Seram Bagian Barat,2028,3315.739122386937,112.15084851538927,1504.994816165398,2033.4428495628872,-5.920945632972604,-2951.6684124007957,4724.521338360413,1436.871572245495,66.34956436326492,230.56795666756528,2.722303501392118,3.014063869001329,542.9099256396854,429.0183156274417,174.15457357523934,33.9635723062784,62.47800234909239,132.2970156796423,11.012863709599232,10.035925015625546,832.2181594151681,112.77551680622771,146.25048160953764,86.02349688186037,4724.521338360413
Siak,2028,29012.44851705419,372.1141114824015,2360.3467499432277,37852.9811652803,234.43619409591258,41889.260696562036,124728.6782532244,22219.68895065077,28644.39612416625,51575.50325344121,15.530464888605541,4.321540876001306,5616.188410343565,2962.550353406032,178.4298486366867,72.40503047892462,337.29873032909944,436.1987948782617,543.1061518802434,5.766394624110729,917.5679449659949,673.1290374127234,339.1212018284998,674.6179428532002,124728.6782532244
Simeulue,2028,2168.915254211072,133.15606063799854,862.0342134105958,1356.4862137625216,42.28441502783784,-1163.457024781746,3467.06808011345,1329.4138958924766,46.821398338369164,47.6036439449243,5.743529486935885,0.30315694073418237,278.56156881105323,434.8717254283498,75.40447278410598,51.82185755765977,137.93570683658777,56.408682948991554,102.38068157970608,4.466754148600861,454.18577780851615,120.30441550835036,184.93379340598628,32.31409623444565,3467.06808011345
Sumba Barat Daya,2028,3742.6316741502833,225.65481388009172,1032.0423350135995,1567.1845862836085,31.586009834704015,-1436.267384384921,5323.331304725412,2119.1456652647657,46.632545566294795,45.00289636809771,2.457320803176631,0.281669673321774,237.37964997384182,709.4807676769577,163.25601191914112,1.6954725277409197,522.680490025229,124.2609927803608,76.92196611192011,0.1586054444945412,693.7239304966404,388.30931290272446,124.35578699616673,31.84636481066205,5323.331304725412
Sumba Timur,2028,4929.14286803713,311.1940604609465,1680.2407105433942,3435.703130190764,113.36765286571836,-1849.1448118055553,8208.725737458806,2216.4761894169565,80.49304388204558,123.90056158158372,5.470213460793543,1.5032339824350989,868.7688862992676,1216.7463470057469,365.1473252523705,21.60418857942119,316.0221334767822,335.23196580632924,151.88924090486137,9.233843820866866,704.3288248293139,1475.3330640695422,228.18632859229433,193.84158033331536,8208.725737458806
Sumbawa Barat,2028,4665.362063332566,195.9739923924547,1694.0713684914274,7371.079205184628,200.1361445956944,52112.07357688493,39416.388384197344,1440.8297999237336,31932.50878320579,81.81066852922932,9.580324470458477,3.360295617852761,1062.834175295422,1231.0205388482661,549.2447982316908,99.53786562340794,113.4629639629557,158.00563004256543,253.56751490705184,11.07227188676809,389.20567519543886,313.0629289011175,94.40031529992457,124.03333231465868,39416.388384197344
Tanah Bumbu,2028,9714.83446849596,229.31721094373478,1991.3387725412883,5113.547639060246,-45.32193954961116,47450.921762162696,39378.678831591256,4556.989062272984,19912.673386809296,4223.625808841985,17.143812378387274,37.955223556224716,1717.0884018898669,2309.7890160464926,2004.8946191088512,276.5453657870381,1098.3357180051835,472.2110143642807,685.9321352713538,85.44271284387762,892.8634788166137,1193.6737160446608,351.5314016090615,221.52979938671024,39378.678831591256
Toba Samosir,2028,6086.0626416839295,197.92703348325364,1362.4563167466667,2334.4693761915582,134.71439262213062,582.1487911273452,11709.364393191341,3296.9099004845366,31.5011017131259,1114.9934930159504,7.994639679909387,4.874627764341332,1555.04687610095,2015.2912590832675,297.5415252454469,274.29486120551064,137.35334017738418,188.25471737503455,302.16856097978706,78.57458175353293,889.6593223574513,270.18136978996387,94.50719475459356,16.29030188081591,11709.364393191341
Wajo,2028,18119.13727024188,447.265729316832,1594.1737337681795,8709.69945749419,-58.466926991663655,-490.9195377182539,28187.021671872786,7568.85350682229,3867.6597455284555,1016.1828694109162,26.07272362786447,10.396604577812077,3297.8460836260065,4484.930471728989,1043.314184513906,111.55772377138415,618.145886926684,762.0251402925799,1352.0870824300273,33.914262379409124,1075.8555968142082,1136.795441057132,596.4086373967168,155.9585745048723,28187.021671872786
Aceh Barat,2029,5658.177388476353,334.20411232492876,1565.4750909367729,5559.467786982498,58.64343274837863,2246.7692205357125,14570.746527021362,4519.140237496813,4032.228541408862,261.4969618785001,15.410282169561624,2.999678912354371,1393.841472952585,1772.7897730699112,648.187108403087,184.7201336581621,358.6083485771822,234.33461072619045,332.8811207851035,52.9522454918046,1074.2518327824425,259.6760338041748,427.0114249841564,90.76702810467519,14570.746527021362
Aceh Selatan,2029,4779.620167144763,151.54665718773336,1342.883924613698,2517.006193993279,-21.165083996611855,-1124.0598873214287,7877.9718467273715,2643.8894000503874,219.30930959678122,231.65462645705637,5.622144425690564,2.222144548878489,1295.658679889903,1212.5860233870237,308.43733576067734,39.00487867906327,387.41288320513894,198.35117171031678,275.78121029800985,53.09607343422561,831.8805513935097,239.14439837289854,171.24390979927503,92.69955759210677,7877.9718467273715
Aceh Singkil,2029,2204.8818007854957,72.89579319603627,1047.4101145211382,952.7021985378013,19.470807272928965,-592.8496434722225,3615.298267154697,1114.7361600005606,37.12239338678339,226.920746943232,5.9639523082841635,1.7344811575427486,372.9317288353436,432.71696340153403,172.61983099553095,45.40608223349016,133.68252987382493,71.35484642250003,103.0231471697583,19.798208509134696,534.3655016018631,104.26931316920715,184.7266920758641,38.9075991646243,3615.298267154697
Alor,2029,3238.137038457549,137.1652382941421,1346.6627144096767,1718.805326928308,110.07392935510649,-2983.679921527777,4841.9456182573,1427.1457219639806,53.68881301106362,58.84259670665119,5.612475442953098,4.033288737865075,475.5819394055384,630.0697871439899,211.39032673179594,22.20140252381647,255.77014304493625,312.21362230108264,74.0855965923613,13.76253763775858,696.1363341307776,121.56603357209814,36.3707150012427,16.758785751262877,4841.9456182573
Banggai,2029,14987.851879785885,1043.8391030014411,3737.8707478482734,7578.360015411928,104.50137581371075,14473.110139365077,39379.917701101556,7430.389058843621,20039.36878116399,12425.3232837082,7.664130634934593,20.985355595953042,3439.6369302341013,2048.654322922311,1064.5799858594387,168.09550949025487,1182.2647933817634,742.0649278116196,742.783034218573,41.14049494360109,1607.5384473794954,906.305163973953,351.8263798939359,188.57962435011308,39379.917701101556
Banggai Kepulauan,2029,3433.5860763963647,60.063021655437495,766.4862759481434,756.6965238395383,-19.233643826456586,543.4350105357141,5492.958903533637,2832.096277516067,56.474939346886146,144.95875538344478,0.662607167105593,6.413700157868739,127.96286136062919,1191.3935202371792,134.33663987847675,21.30033787368404,188.97756451202198,189.09437866962733,102.52927917635748,4.633080180369261,289.32137938304487,310.85385479535756,189.2027506549671,84.05080502551819,5492.958903533637
Bangka Barat,2029,9807.60175702296,114.12065510426154,1155.6483361960618,3980.84327035802,104.86758270611392,8369.343467083332,19984.239316107352,2848.1925475094235,1345.769119041835,10773.894669147609,15.582015481418978,1.9307386105648912,1438.3762364074714,2777.380192814439,205.13751866819368,280.8693221757159,103.94796006673037,124.37172587607604,502.16611821094966,28.245552960040055,887.0459785103882,404.98205347583337,190.40369784564433,89.48055399369173,19984.239316107352
Bangkalan,2029,26412.133437740864,367.1424800449687,2004.912329607743,7786.187243913836,272.71778279074636,-6103.771674226188,27721.167538102833,7415.809561678068,4416.447769021018,1022.1025124663395,16.353140888439214,44.050221235430215,4647.480128984918,4365.8983795644945,661.8932053808591,401.5606752698092,2904.8202922397595,695.6723288050043,433.69312703526083,73.58679693257442,2096.964612759005,1501.999854376135,173.58218395345122,217.80466973267977,27721.167538102833
Banyuwangi,2029,56338.772708884964,1391.1175422225047,9422.474315171667,47912.80005860831,309.12198451408574,-6903.833763591273,106715.73717569304,33481.566290981435,5940.413525495964,65456.87018684173,713.7978484298744,139.3346288326693,16403.46474739813,13871.937807045237,3175.2832930806335,2229.871369158354,5070.177980256922,3618.8993182768895,1675.069914608747,884.5970545614332,3687.1797958613324,2996.9193243237924,744.064018158575,1643.5136831194134,106715.73717569304
Barru,2029,6689.6739702777595,84.65508702846914,1285.1086881241988,5074.763856183056,80.02042272341498,-2008.12926242244,11729.287156652295,3319.0426485687913,261.64794136072516,515.0591789614573,10.356736294292261,10.984063034473031,2009.1630978295345,1011.7095666660571,347.1890778547658,110.53209046039082,618.8195742313819,322.8588889267201,364.6124812929421,2.637346444683693,749.6534835775739,319.53723431615003,318.395136383367,89.26064464144642,11729.287156652295
Bengkalis,2029,54228.311324633265,559.9637643805454,4056.427172394979,47174.247472838586,195.10953083493595,60495.29005602634,131974.09727274126,33981.995221538105,76414.23710791158,73996.97947586433,736.3741979881773,104.66100900422491,14604.983028218268,13764.689715076918,493.5329072500323,359.14263024519886,904.8846876018051,516.2403689229981,564.6755034157884,5.811196467000085,1610.4419863577057,577.3269532541526,222.32873044222038,369.45667417336483,131974.09727274126
Bima,2029,9709.025138417335,290.22257647018716,2556.909083104396,5622.951904977766,10.408452844167869,-3420.4363122619025,14737.890541362181,7273.20856424761,453.8300790530866,289.195101513059,9.980844363454338,8.211514065022666,860.2879508936632,2684.632956037617,803.9771442790571,76.12730891376685,199.04458464488687,721.6412164709697,406.7885301870846,13.65161442887929,1065.7809712660467,569.1606626127158,180.92214507878904,196.4782965193636,14737.890541362181
Bintan,2029,15012.105892341688,43.30239469554311,1974.5160702641424,16501.20579642061,117.24186316362577,-3659.041312233044,37028.15392370553,1955.1410143997068,467.79381171870835,10908.881135645146,35.50369054520019,16.519178112656228,5721.886224788753,2930.0765185686028,734.3702235215235,1266.4139868235184,333.1107752392455,405.93395260881925,280.0062424509216,0.21971800620106527,788.9301300975158,484.75513189022564,275.52399345646137,65.63565681745612,37028.15392370553
Bone,2029,29143.101866400586,1156.6586245131466,4866.867149336147,17661.8929600133,21.210136589293143,-1895.6851714195539,47275.346510042,32419.081732899045,1364.1751587266722,4717.004068262591,56.70761769198857,13.209661713730211,5930.390933275761,5081.853264457985,1378.6716623100185,246.4906795382243,991.4213845198697,3022.799450281512,1506.3116008320517,46.976530964626676,2232.166380529272,1363.489193764168,790.6080485912681,234.82199423715736,47275.346510042
Bulukumba,2029,14845.080878882121,311.4230650531959,2208.8070079442714,8684.658188221414,139.7428716628429,-487.43655492063505,20402.17329450449,7488.483322920683,473.8679602391929,1415.8957334739225,26.238503463219697,6.431220621954352,2616.9135705478297,3533.331777276706,499.34856961812994,182.9825760457652,829.3589307764578,1075.6695928601246,952.457672962811,5.8458032689577575,1064.3105694273806,575.7232830441977,350.95762964090903,197.70758972007445,20402.17329450449
Buru,2029,2826.5289700696135,105.76585719219293,1051.5487469727402,1190.8117756067054,8.683969956010685,-2009.45829508117,3433.203997196043,1070.0244947597328,28.507385598007932,512.6005698460116,2.953392590715271,11.672661364633065,277.43037224855595,259.753207241032,107.75599529405726,39.81723986663773,42.28408135948269,77.9249618002308,12.791614615551204,3.6499345393947,569.0120448282936,135.31029282410844,160.09777896842976,60.10789207163482,3433.203997196043
Buton Tengah,2029,2180.5512260774944,41.658991815904685,576.2044841346394,1315.1505281670031,56.63906877291326,-413.49868021825415,3573.2548703419952,1268.8333249396446,359.31892436362153,165.46214260457444,1.6089055829366872,13.12151792313763,563.8419654083118,436.83818917153116,33.66966992662428,8.308028314072267,26.77463680366134,61.486009049002185,102.7010544179454,1.2723890465468481,127.47456250719696,290.55374593522265,43.3383326520771,25.686060996430147,3573.2548703419952
Buton Utara,2029,2201.598986135437,42.81609102861413,770.0053380118194,1731.3018677125528,16.645552369732883,-54.66957267857141,4652.723021330067,1583.0471470621167,357.644003227495,181.0668824756191,0.483584938686178,2.008138741696416,714.3446803709965,700.8484189622159,90.09263664736818,12.869042673487675,46.496201429612725,41.25723310723343,75.93381180387391,2.5883103635593825,287.9392331020604,212.58810085314352,74.1221582088598,54.47659654881772,4652.723021330067
Flores Timur,2029,5661.592922759082,297.0532139574119,1459.9379475377489,1708.0605239168185,164.9409762909702,-1770.6681086706358,6388.731740587704,2074.0305042611076,56.37556463981164,64.9340842433975,7.616436818678376,2.1061574432675694,279.6295613664286,693.8565791540265,368.09322336753036,6.039959212238245,342.52300107789324,318.5923590482146,196.49708414129694,4.452134785674665,1067.7236852568426,1089.8821556906184,218.11484743899464,215.20160681834452,6388.731740587704
Gorontalo,2029,12048.180626958358,151.83312474926808,2215.242978154241,5968.980928001587,142.6857853735964,-1499.5148442733657,17262.58792728918,7275.581842088311,259.9847327889619,990.0312759317185,15.605428130149702,4.614275667328722,3122.4709427195353,1921.9955215044251,1461.752115993135,308.72162036057,599.715157253726,866.833591251337,160.0914608617405,11.410831346796119,572.9763398331162,575.784521235524,777.2402036859219,194.26744655970703,17262.58792728918
Halmahera Barat,2029,1917.1355375673204,136.73108491025914,832.4976533805399,347.11583173352244,58.18336873891235,-202.71611291666662,3217.5760013197605,1377.3956462636152,0.7034303463741451,140.74324832409067,3.5990173806523167,6.021764870013964,140.71021024731505,438.18964354023586,90.44422340043019,6.905000903161962,90.86966958063707,101.94689861247413,2.505915607652622,4.448192046609665,569.6721546241239,102.78840619384869,83.66787944587915,11.550524338802552,3217.5760013197605
Halmahera Utara,2029,4066.5510178477884,104.80021357548029,1464.5102125052497,1678.8112118036274,11.1125134136432,-108.19019007575749,7653.59049584822,1787.2769293441554,2533.7760953610946,226.63028956209172,8.265392907894826,8.44858283118573,592.9258943520208,942.0089481650135,174.014950123122,19.466626786984442,197.93462456253027,173.3810475131972,6.1759279040471435,5.841550641296428,888.9566387156979,213.81664532127027,145.77523798233335,33.32982057909065,7653.59049584822
Indragiri Hilir,2029,52407.58306758967,645.117185508275,2254.4329267217922,31927.776757525808,283.7142513155172,35050.25158953284,86659.42600410315,33858.39307270626,1164.8371265907888,28848.363207797764,92.36894786812152,11.367208466164254,6023.9049213950275,13537.407599713863,709.7221989468798,349.44466585100196,706.7693682586809,515.1125522009005,1192.4376817741875,2.5992885471864113,1257.514181930046,483.1410829189811,209.42018053145262,387.92546194631865,86659.42600410315
Jembrana,2029,9882.206115257231,446.1296437868917,1685.6019237828536,4296.531987375412,130.74035093429202,959.9026429563486,16793.692560734606,4182.755195434971,139.8370579301168,998.4148416386598,26.13113497903944,13.36984892129617,1699.3158609193058,1782.0794555942614,2550.3786976151787,2123.952056615352,1187.40327347171,739.2697996051851,689.3486313409347,132.79048194322928,448.6795048979915,405.6483047974552,524.6221768439838,255.61528478989803,16793.692560734606
Jepara,2029,34136.28773375731,1043.9270227779753,2530.1715319718746,16190.044298174886,163.55007644075442,-12305.850893950214,40350.97781032912,5557.975217811779,639.0913258868817,11374.322747545419,55.71932310607326,22.440633328540915,3372.5909332238193,8087.333207223492,1693.4510403889547,1763.7011452611828,3000.3091709384007,1454.8451863579066,624.827717578787,472.1003318225832,918.3855998249525,2204.627713985595,594.9636050987419,968.8221241444863,40350.97781032912
Karangasem,2029,14879.117027009115,644.5159093873694,2011.6856801958854,2920.9294052416963,154.64652995075738,2324.540652857142,20460.372164609584,5584.807680014861,620.1628099584199,950.1090498065063,19.426441577023645,34.17777580806305,1464.8457958831907,1303.2367888275264,2662.5771198576454,1777.7444205777397,827.8736313457185,1319.9429764226772,1333.205360428024,177.85547187448765,1618.1120983130445,483.9503511730612,757.9657917380342,405.3122969573776,20460.372164609584
Karimun,2029,12566.187031861231,208.61601256332995,1581.1138425274132,8813.394157576355,166.6000313034206,-1991.7816713708526,20528.041807258993,2818.097280011094,2498.541446301532,2554.6750203965585,54.35966587361004,7.139646534646725,3199.842847681846,3519.1851665707004,682.6600363531068,403.32129887085324,758.7566568517933,335.31316231642677,529.1151975782861,3.963275766072053,691.9116438154102,675.9900671141099,334.4200225022772,287.802567209452,20528.041807258993
Kayong Utara,2029,3400.9312257241572,95.42394753133266,1049.580767734471,1728.736085232467,53.586718278490565,-542.7486176785717,6319.729529745753,1617.9385342564992,227.68452860022956,575.1054267278511,4.548518184713799,8.858652412355967,830.478567422958,857.8163109096774,197.22504231952547,160.56208755584674,337.54892647961594,129.62266147455804,156.3407228420452,19.897917662793,537.8680449437754,195.9221929429262,243.99628257525308,64.67671516374755,6319.729529745753
Kepulauan Mentawai,2029,3328.426007007662,59.473723970995664,837.2609635613331,2092.1569225630956,4.466650589702709,341.85701379689743,6433.39114812373,3311.158534596493,101.09072146029366,165.89412298907445,2.1034501278234914,0.265583253772414,915.2214198265923,950.7160669771172,463.580535055105,81.60976545492619,75.16337597964848,6.782291590749018,58.470153757932955,2.667179632937388,447.8438707245232,74.60720200418437,61.05832841032112,68.90485756746263,6433.39114812373
Kepulauan Selayar,2029,4790.457546196682,133.1329264473891,1158.4432905184385,4041.6068349505044,62.25590887467722,-1166.9855537499996,8752.455993870239,3579.7188740810084,79.5114383734281,225.36043166226384,8.325821456238765,8.782217279678111,1875.253133136154,713.2414170175056,181.00600749056125,21.263878477705067,198.02655122650248,131.6206306183992,108.1241935400507,1.0097638053472204,564.4121094349427,486.9881280334716,234.08792285001633,52.134966161940625,8752.455993870239
Kepulauan Talaud,2029,2194.969043558605,74.35240306000735,712.7055380959865,910.913864252229,48.74769895123495,-618.718444821429,3298.5584533101496,1433.0547168883409,47.126484567550285,50.5429906455491,7.959857810503405,0.26053667254615076,410.3047965102101,438.39747966687946,161.33476884402717,18.80060985231498,24.444797256984703,64.88462723815887,53.193540795570826,0.5491631369762041,289.0140916490538,32.07453930863943,209.2983913765594,15.591152900761124,3298.5584533101496
Klungkung,2029,6709.103062820524,233.59388905166148,1501.752082786353,3422.208760986849,26.855260781810756,-237.78187380952386,11758.322893680586,2830.4787072813774,490.91920974669785,983.8550274153415,15.557468973730385,22.04630328693826,1125.4640464416989,917.4579724569073,280.59611949378575,1226.8295212723692,1183.5102382063158,646.458486442773,260.7881284729793,113.91558164995745,575.5853066623612,289.6731025065108,937.9560374334982,289.4193081513298,11758.322893680586
Kolaka,2029,8812.841572849507,233.4810161126675,1301.1522027054716,19530.66075464516,321.10118852339167,12755.777282159088,39388.164725276656,5518.3110216744835,18064.16801462111,2518.7395478575886,5.466074866156547,29.437565892447864,3288.9342662535214,3956.083884328532,684.0339140618572,114.28013603008858,199.40618775634448,703.2056037471738,226.6981511348403,50.86959103601545,689.1705413471868,574.9227048063447,154.93918504476633,232.24471889836167,39388.164725276656
Kolaka Utara,2029,5258.194171491996,95.39809069654012,878.6817930707891,5100.458345126584,62.5432513520842,2511.3288819642858,12925.562526721964,5305.734125922547,2497.167786587068,107.99909437529861,1.8825788782739734,21.994211907774645,1881.1483016297661,1564.9991339048527,159.12128218725738,43.88733256488036,80.393313286253,124.66896248970808,107.83313388610512,2.604047721947938,289.04915405316956,314.44298316012885,106.09030624161757,173.3392763203432,12925.562526721964
Konawe Selatan,2029,9718.634043985168,313.06559235831344,1743.9146884561615,5623.161908251751,141.99025269448083,119.4662623737374,18294.926829819153,5409.018324577825,4095.869227687187,297.2045183169036,4.431297850441167,5.351988832549003,1727.1944850871876,1771.2597229823248,2663.8782536852855,38.713704738900866,70.75539881904756,181.9499599970697,103.0406053315342,1.8707095221285026,687.6896662941457,617.1138169684972,129.60452428741254,114.77646869118172,18294.926829819153
Kota Ambon,2029,25397.707686680722,979.8180007813819,5227.850476819233,4320.122669491296,113.11883442973452,-3252.066979613995,20690.43176117403,896.6078293808255,69.3346662287833,671.2554870378146,196.20231628580706,128.26478976668233,1044.8503933136926,7844.476524727576,2034.1548609082608,453.4663203846278,2217.805605901245,2199.8605521811573,58.232248000634584,318.3146179544654,4306.004161851238,1518.4601260222375,319.839679592762,1105.03247390594,20690.43176117403
Kota Balikpapan,2029,61525.3366274332,1388.5767691535568,8394.111289447159,90671.46957834288,231.0143885060127,40690.37128082792,149978.92129341062,1455.0332654472118,4263.434414543185,94265.88856703721,601.4865746442097,168.31973602835836,28864.71038826514,12575.117764575638,10446.568275778025,2254.4462698862476,5150.323174646831,5119.443749220436,2042.8415126582536,798.7365626713525,2281.5116538577327,3115.7698419749504,1211.5740698409988,1469.9198715186224,149978.92129341062
Kota Banda Aceh,2029,58963.44851773576,1219.6062618873502,9772.503063772077,10958.56441625905,300.36810556422597,-9089.096697638892,27770.96597452963,569.4130497398685,1.9121844930032976,523.4045079825738,106.15344800882934,69.05868583423755,2287.4264266220216,10256.50776416569,2601.578684048725,2475.8911425779097,2584.624906754133,4230.296656567892,1508.5174266358997,712.8317077651084,4930.347724508245,3567.346400329475,1217.9990392584657,1961.0538764412343,27770.96597452963
Kota Baru,2029,9801.102065325766,259.34815560735655,2594.420815869357,7336.097569579487,113.98256392160035,46540.16223001983,39479.416363315926,5794.922974752173,19807.67975579111,12319.450275234014,15.556490861463011,26.878599127271734,1828.2367817611205,1774.0176750407795,1939.851967608721,245.0321617808249,200.48476600488857,375.4302001653482,373.2885876749847,45.97332175637459,1422.5680530003904,618.4583568057976,453.1650475958041,214.42233920709907,39479.416363315926
Kota Batam,2029,65771.42760237257,1287.6976435325353,6532.527067664233,88713.54520254389,1734.251250702697,36579.46412020743,156265.22265905314,1688.6059677188275,124.93493685668118,101071.83925653026,3086.2702792418295,261.48069150537543,33093.92826766923,12804.303454150317,4349.627577443336,3355.349125713671,5048.402820762803,5477.755352378352,2046.8137259672162,620.7121444148955,5031.795737501388,3172.149958358721,1207.5031309332153,255.10262879842543,156265.22265905314
Kota Baubau,2029,7907.72375503625,137.3603870029462,1749.250756427838,5845.779000252284,85.44747929313823,-3132.6835370508634,13028.572278759539,1965.4947860316565,435.2863815108435,393.71464813836474,8.339371088626304,42.65409061553237,3197.5702378593933,2772.524442959009,666.997936484221,174.06000449265352,553.4664300958289,460.42576345503954,318.21085779110825,20.61205918383581,1055.3349608278088,921.8479872801444,170.65730195227434,316.8524608247582,13028.572278759539
